"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
1547,7.2,6.4,"1-L","2-L","3-H","4-M"
1548,7.2,6.4,"1-L","2-L","3-H","4-H"
1549,7.2,6.4,"1-L","2-M","3-L","4-L"
1550,7.2,6.4,"1-L","2-M","3-L","4-M"
1551,7.2,6.4,"1-L","2-M","3-L","4-H"
1552,7.2,6.4,"1-L","2-M","3-M","4-L"
1553,7.2,6.4,"1-L","2-M","3-M","4-M"
1554,7.2,6.4,"1-L","2-M","3-M","4-H"
1555,7.2,6.4,"1-L","2-M","3-H","4-L"
1556,7.2,6.4,"1-L","2-M","3-H","4-M"
1557,7.2,6.4,"1-L","2-M","3-H","4-H"
1558,7.2,6.4,"1-L","2-H","3-L","4-L"
1559,7.2,6.4,"1-L","2-H","3-L","4-M"
1560,7.2,6.4,"1-L","2-H","3-L","4-H"
1561,7.2,6.4,"1-L","2-H","3-M","4-L"
1562,7.2,6.4,"1-L","2-H","3-M","4-M"
1563,7.2,6.4,"1-L","2-H","3-M","4-H"
1564,7.2,6.4,"1-L","2-H","3-H","4-L"
1565,7.2,6.4,"1-L","2-H","3-H","4-M"
1566,7.2,6.4,"1-L","2-H","3-H","4-H"
1567,7.2,6.4,"1-M","2-L","3-L","4-L"
1568,7.2,6.4,"1-M","2-L","3-L","4-M"
1569,7.2,6.4,"1-M","2-L","3-L","4-H"
1570,7.2,6.4,"1-M","2-L","3-M","4-L"
1571,7.2,6.4,"1-M","2-L","3-M","4-M"
1572,7.2,6.4,"1-M","2-L","3-M","4-H"
1573,7.2,6.4,"1-M","2-L","3-H","4-L"
1574,7.2,6.4,"1-M","2-L","3-H","4-M"
1575,7.2,6.4,"1-M","2-L","3-H","4-H"
1576,7.2,6.4,"1-M","2-M","3-L","4-L"
1577,7.2,6.4,"1-M","2-M","3-L","4-M"
1578,7.2,6.4,"1-M","2-M","3-L","4-H"
1579,7.2,6.4,"1-M","2-M","3-M","4-L"
1580,7.2,6.4,"1-M","2-M","3-M","4-M"
1581,7.2,6.4,"1-M","2-M","3-M","4-H"
1582,7.2,6.4,"1-M","2-M","3-H","4-L"
1583,7.2,6.4,"1-M","2-M","3-H","4-M"
1584,7.2,6.4,"1-M","2-M","3-H","4-H"
1585,7.2,6.4,"1-M","2-H","3-L","4-L"
1586,7.2,6.4,"1-M","2-H","3-L","4-M"
1587,7.2,6.4,"1-M","2-H","3-L","4-H"
1588,7.2,6.4,"1-M","2-H","3-M","4-L"
1589,7.2,6.4,"1-M","2-H","3-M","4-M"
1590,7.2,6.4,"1-M","2-H","3-M","4-H"
1591,7.2,6.4,"1-M","2-H","3-H","4-L"
1592,7.2,6.4,"1-M","2-H","3-H","4-M"
1593,7.2,6.4,"1-M","2-H","3-H","4-H"
1594,7.2,6.4,"1-H","2-L","3-L","4-L"
1595,7.2,6.4,"1-H","2-L","3-L","4-M"
1596,7.2,6.4,"1-H","2-L","3-L","4-H"
1597,7.2,6.4,"1-H","2-L","3-M","4-L"
1598,7.2,6.4,"1-H","2-L","3-M","4-M"
1599,7.2,6.4,"1-H","2-L","3-M","4-H"
1600,7.2,6.4,"1-H","2-L","3-H","4-L"
1601,7.2,6.4,"1-H","2-L","3-H","4-M"
1602,7.2,6.4,"1-H","2-L","3-H","4-H"
1603,7.2,6.4,"1-H","2-M","3-L","4-L"
1604,7.2,6.4,"1-H","2-M","3-L","4-M"
1605,7.2,6.4,"1-H","2-M","3-L","4-H"
1606,7.2,6.4,"1-H","2-M","3-M","4-L"
1607,7.2,6.4,"1-H","2-M","3-M","4-M"
1608,7.2,6.4,"1-H","2-M","3-M","4-H"
1609,7.2,6.4,"1-H","2-M","3-H","4-L"
1610,7.2,6.4,"1-H","2-M","3-H","4-M"
1611,7.2,6.4,"1-H","2-M","3-H","4-H"
1612,7.2,6.4,"1-H","2-H","3-L","4-L"
1613,7.2,6.4,"1-H","2-H","3-L","4-M"
1614,7.2,6.4,"1-H","2-H","3-L","4-H"
1615,7.2,6.4,"1-H","2-H","3-M","4-L"
1616,7.2,6.4,"1-H","2-H","3-M","4-M"
1617,7.2,6.4,"1-H","2-H","3-M","4-H"
1618,7.2,6.4,"1-H","2-H","3-H","4-L"
1619,7.2,6.4,"1-H","2-H","3-H","4-M"
1620,7.2,6.4,"1-H","2-H","3-H","4-H"
1621,7.2,6.8,"1-L","2-L","3-L","4-L"
1622,7.2,6.8,"1-L","2-L","3-L","4-M"
1623,7.2,6.8,"1-L","2-L","3-L","4-H"
1624,7.2,6.8,"1-L","2-L","3-M","4-L"
1625,7.2,6.8,"1-L","2-L","3-M","4-M"
1626,7.2,6.8,"1-L","2-L","3-M","4-H"
1627,7.2,6.8,"1-L","2-L","3-H","4-L"
1628,7.2,6.8,"1-L","2-L","3-H","4-M"
1629,7.2,6.8,"1-L","2-L","3-H","4-H"
1630,7.2,6.8,"1-L","2-M","3-L","4-L"
1631,7.2,6.8,"1-L","2-M","3-L","4-M"
1632,7.2,6.8,"1-L","2-M","3-L","4-H"
1633,7.2,6.8,"1-L","2-M","3-M","4-L"
1634,7.2,6.8,"1-L","2-M","3-M","4-M"
1635,7.2,6.8,"1-L","2-M","3-M","4-H"
1636,7.2,6.8,"1-L","2-M","3-H","4-L"
1637,7.2,6.8,"1-L","2-M","3-H","4-M"
1638,7.2,6.8,"1-L","2-M","3-H","4-H"
1639,7.2,6.8,"1-L","2-H","3-L","4-L"
1640,7.2,6.8,"1-L","2-H","3-L","4-M"
1641,7.2,6.8,"1-L","2-H","3-L","4-H"
1642,7.2,6.8,"1-L","2-H","3-M","4-L"
1643,7.2,6.8,"1-L","2-H","3-M","4-M"
1644,7.2,6.8,"1-L","2-H","3-M","4-H"
1645,7.2,6.8,"1-L","2-H","3-H","4-L"
1646,7.2,6.8,"1-L","2-H","3-H","4-M"
1647,7.2,6.8,"1-L","2-H","3-H","4-H"
1648,7.2,6.8,"1-M","2-L","3-L","4-L"
1649,7.2,6.8,"1-M","2-L","3-L","4-M"
1650,7.2,6.8,"1-M","2-L","3-L","4-H"
1651,7.2,6.8,"1-M","2-L","3-M","4-L"
1652,7.2,6.8,"1-M","2-L","3-M","4-M"
1653,7.2,6.8,"1-M","2-L","3-M","4-H"
1654,7.2,6.8,"1-M","2-L","3-H","4-L"
1655,7.2,6.8,"1-M","2-L","3-H","4-M"
1656,7.2,6.8,"1-M","2-L","3-H","4-H"
1657,7.2,6.8,"1-M","2-M","3-L","4-L"
1658,7.2,6.8,"1-M","2-M","3-L","4-M"
1659,7.2,6.8,"1-M","2-M","3-L","4-H"
1660,7.2,6.8,"1-M","2-M","3-M","4-L"
1661,7.2,6.8,"1-M","2-M","3-M","4-M"
1662,7.2,6.8,"1-M","2-M","3-M","4-H"
1663,7.2,6.8,"1-M","2-M","3-H","4-L"
1664,7.2,6.8,"1-M","2-M","3-H","4-M"
1665,7.2,6.8,"1-M","2-M","3-H","4-H"
1666,7.2,6.8,"1-M","2-H","3-L","4-L"
1667,7.2,6.8,"1-M","2-H","3-L","4-M"
1668,7.2,6.8,"1-M","2-H","3-L","4-H"
1669,7.2,6.8,"1-M","2-H","3-M","4-L"
1670,7.2,6.8,"1-M","2-H","3-M","4-M"
1671,7.2,6.8,"1-M","2-H","3-M","4-H"
1672,7.2,6.8,"1-M","2-H","3-H","4-L"
1673,7.2,6.8,"1-M","2-H","3-H","4-M"
1674,7.2,6.8,"1-M","2-H","3-H","4-H"
1675,7.2,6.8,"1-H","2-L","3-L","4-L"
1676,7.2,6.8,"1-H","2-L","3-L","4-M"
1677,7.2,6.8,"1-H","2-L","3-L","4-H"
1678,7.2,6.8,"1-H","2-L","3-M","4-L"
1679,7.2,6.8,"1-H","2-L","3-M","4-M"
1680,7.2,6.8,"1-H","2-L","3-M","4-H"
1681,7.2,6.8,"1-H","2-L","3-H","4-L"
1682,7.2,6.8,"1-H","2-L","3-H","4-M"
1683,7.2,6.8,"1-H","2-L","3-H","4-H"
1684,7.2,6.8,"1-H","2-M","3-L","4-L"
1685,7.2,6.8,"1-H","2-M","3-L","4-M"
1686,7.2,6.8,"1-H","2-M","3-L","4-H"
1687,7.2,6.8,"1-H","2-M","3-M","4-L"
1688,7.2,6.8,"1-H","2-M","3-M","4-M"
1689,7.2,6.8,"1-H","2-M","3-M","4-H"
1690,7.2,6.8,"1-H","2-M","3-H","4-L"
1691,7.2,6.8,"1-H","2-M","3-H","4-M"
1692,7.2,6.8,"1-H","2-M","3-H","4-H"
1693,7.2,6.8,"1-H","2-H","3-L","4-L"
1694,7.2,6.8,"1-H","2-H","3-L","4-M"
1695,7.2,6.8,"1-H","2-H","3-L","4-H"
1696,7.2,6.8,"1-H","2-H","3-M","4-L"
1697,7.2,6.8,"1-H","2-H","3-M","4-M"
1698,7.2,6.8,"1-H","2-H","3-M","4-H"
1699,7.2,6.8,"1-H","2-H","3-H","4-L"
1700,7.2,6.8,"1-H","2-H","3-H","4-M"
1701,7.2,6.8,"1-H","2-H","3-H","4-H"
1702,7.2,7.2,"1-L","2-L","3-L","4-L"
1703,7.2,7.2,"1-L","2-L","3-L","4-M"
1704,7.2,7.2,"1-L","2-L","3-L","4-H"
1705,7.2,7.2,"1-L","2-L","3-M","4-L"
1706,7.2,7.2,"1-L","2-L","3-M","4-M"
1707,7.2,7.2,"1-L","2-L","3-M","4-H"
1708,7.2,7.2,"1-L","2-L","3-H","4-L"
1709,7.2,7.2,"1-L","2-L","3-H","4-M"
1710,7.2,7.2,"1-L","2-L","3-H","4-H"
1711,7.2,7.2,"1-L","2-M","3-L","4-L"
1712,7.2,7.2,"1-L","2-M","3-L","4-M"
1713,7.2,7.2,"1-L","2-M","3-L","4-H"
1714,7.2,7.2,"1-L","2-M","3-M","4-L"
1715,7.2,7.2,"1-L","2-M","3-M","4-M"
1716,7.2,7.2,"1-L","2-M","3-M","4-H"
1717,7.2,7.2,"1-L","2-M","3-H","4-L"
1718,7.2,7.2,"1-L","2-M","3-H","4-M"
1719,7.2,7.2,"1-L","2-M","3-H","4-H"
1720,7.2,7.2,"1-L","2-H","3-L","4-L"
1721,7.2,7.2,"1-L","2-H","3-L","4-M"
1722,7.2,7.2,"1-L","2-H","3-L","4-H"
1723,7.2,7.2,"1-L","2-H","3-M","4-L"
1724,7.2,7.2,"1-L","2-H","3-M","4-M"
1725,7.2,7.2,"1-L","2-H","3-M","4-H"
1726,7.2,7.2,"1-L","2-H","3-H","4-L"
1727,7.2,7.2,"1-L","2-H","3-H","4-M"
1728,7.2,7.2,"1-L","2-H","3-H","4-H"
1729,7.2,7.2,"1-M","2-L","3-L","4-L"
1730,7.2,7.2,"1-M","2-L","3-L","4-M"
1731,7.2,7.2,"1-M","2-L","3-L","4-H"
1732,7.2,7.2,"1-M","2-L","3-M","4-L"
1733,7.2,7.2,"1-M","2-L","3-M","4-M"
1734,7.2,7.2,"1-M","2-L","3-M","4-H"
1735,7.2,7.2,"1-M","2-L","3-H","4-L"
1736,7.2,7.2,"1-M","2-L","3-H","4-M"
1737,7.2,7.2,"1-M","2-L","3-H","4-H"
1738,7.2,7.2,"1-M","2-M","3-L","4-L"
1739,7.2,7.2,"1-M","2-M","3-L","4-M"
1740,7.2,7.2,"1-M","2-M","3-L","4-H"
1741,7.2,7.2,"1-M","2-M","3-M","4-L"
1742,7.2,7.2,"1-M","2-M","3-M","4-M"
1743,7.2,7.2,"1-M","2-M","3-M","4-H"
1744,7.2,7.2,"1-M","2-M","3-H","4-L"
1745,7.2,7.2,"1-M","2-M","3-H","4-M"
1746,7.2,7.2,"1-M","2-M","3-H","4-H"
1747,7.2,7.2,"1-M","2-H","3-L","4-L"
1748,7.2,7.2,"1-M","2-H","3-L","4-M"
1749,7.2,7.2,"1-M","2-H","3-L","4-H"
1750,7.2,7.2,"1-M","2-H","3-M","4-L"
1751,7.2,7.2,"1-M","2-H","3-M","4-M"
1752,7.2,7.2,"1-M","2-H","3-M","4-H"
1753,7.2,7.2,"1-M","2-H","3-H","4-L"
1754,7.2,7.2,"1-M","2-H","3-H","4-M"
1755,7.2,7.2,"1-M","2-H","3-H","4-H"
1756,7.2,7.2,"1-H","2-L","3-L","4-L"
1757,7.2,7.2,"1-H","2-L","3-L","4-M"
1758,7.2,7.2,"1-H","2-L","3-L","4-H"
1759,7.2,7.2,"1-H","2-L","3-M","4-L"
1760,7.2,7.2,"1-H","2-L","3-M","4-M"
1761,7.2,7.2,"1-H","2-L","3-M","4-H"
1762,7.2,7.2,"1-H","2-L","3-H","4-L"
1763,7.2,7.2,"1-H","2-L","3-H","4-M"
1764,7.2,7.2,"1-H","2-L","3-H","4-H"
1765,7.2,7.2,"1-H","2-M","3-L","4-L"
1766,7.2,7.2,"1-H","2-M","3-L","4-M"
1767,7.2,7.2,"1-H","2-M","3-L","4-H"
1768,7.2,7.2,"1-H","2-M","3-M","4-L"
1769,7.2,7.2,"1-H","2-M","3-M","4-M"
1770,7.2,7.2,"1-H","2-M","3-M","4-H"
1771,7.2,7.2,"1-H","2-M","3-H","4-L"
1772,7.2,7.2,"1-H","2-M","3-H","4-M"
1773,7.2,7.2,"1-H","2-M","3-H","4-H"
1774,7.2,7.2,"1-H","2-H","3-L","4-L"
1775,7.2,7.2,"1-H","2-H","3-L","4-M"
1776,7.2,7.2,"1-H","2-H","3-L","4-H"
1777,7.2,7.2,"1-H","2-H","3-M","4-L"
1778,7.2,7.2,"1-H","2-H","3-M","4-M"
1779,7.2,7.2,"1-H","2-H","3-M","4-H"
1780,7.2,7.2,"1-H","2-H","3-H","4-L"
1781,7.2,7.2,"1-H","2-H","3-H","4-M"
1782,7.2,7.2,"1-H","2-H","3-H","4-H"
1783,7.2,7.6,"1-L","2-L","3-L","4-L"
1784,7.2,7.6,"1-L","2-L","3-L","4-M"
1785,7.2,7.6,"1-L","2-L","3-L","4-H"
1786,7.2,7.6,"1-L","2-L","3-M","4-L"
1787,7.2,7.6,"1-L","2-L","3-M","4-M"
1788,7.2,7.6,"1-L","2-L","3-M","4-H"
1789,7.2,7.6,"1-L","2-L","3-H","4-L"
1790,7.2,7.6,"1-L","2-L","3-H","4-M"
1791,7.2,7.6,"1-L","2-L","3-H","4-H"
1792,7.2,7.6,"1-L","2-M","3-L","4-L"
1793,7.2,7.6,"1-L","2-M","3-L","4-M"
1794,7.2,7.6,"1-L","2-M","3-L","4-H"
1795,7.2,7.6,"1-L","2-M","3-M","4-L"
1796,7.2,7.6,"1-L","2-M","3-M","4-M"
1797,7.2,7.6,"1-L","2-M","3-M","4-H"
1798,7.2,7.6,"1-L","2-M","3-H","4-L"
1799,7.2,7.6,"1-L","2-M","3-H","4-M"
1800,7.2,7.6,"1-L","2-M","3-H","4-H"
1801,7.2,7.6,"1-L","2-H","3-L","4-L"
1802,7.2,7.6,"1-L","2-H","3-L","4-M"
1803,7.2,7.6,"1-L","2-H","3-L","4-H"
1804,7.2,7.6,"1-L","2-H","3-M","4-L"
1805,7.2,7.6,"1-L","2-H","3-M","4-M"
1806,7.2,7.6,"1-L","2-H","3-M","4-H"
1807,7.2,7.6,"1-L","2-H","3-H","4-L"
1808,7.2,7.6,"1-L","2-H","3-H","4-M"
1809,7.2,7.6,"1-L","2-H","3-H","4-H"
1810,7.2,7.6,"1-M","2-L","3-L","4-L"
1811,7.2,7.6,"1-M","2-L","3-L","4-M"
1812,7.2,7.6,"1-M","2-L","3-L","4-H"
1813,7.2,7.6,"1-M","2-L","3-M","4-L"
1814,7.2,7.6,"1-M","2-L","3-M","4-M"
1815,7.2,7.6,"1-M","2-L","3-M","4-H"
1816,7.2,7.6,"1-M","2-L","3-H","4-L"
1817,7.2,7.6,"1-M","2-L","3-H","4-M"
1818,7.2,7.6,"1-M","2-L","3-H","4-H"
1819,7.2,7.6,"1-M","2-M","3-L","4-L"
1820,7.2,7.6,"1-M","2-M","3-L","4-M"
1821,7.2,7.6,"1-M","2-M","3-L","4-H"
1822,7.2,7.6,"1-M","2-M","3-M","4-L"
1823,7.2,7.6,"1-M","2-M","3-M","4-M"
1824,7.2,7.6,"1-M","2-M","3-M","4-H"
1825,7.2,7.6,"1-M","2-M","3-H","4-L"
1826,7.2,7.6,"1-M","2-M","3-H","4-M"
1827,7.2,7.6,"1-M","2-M","3-H","4-H"
1828,7.2,7.6,"1-M","2-H","3-L","4-L"
1829,7.2,7.6,"1-M","2-H","3-L","4-M"
1830,7.2,7.6,"1-M","2-H","3-L","4-H"
1831,7.2,7.6,"1-M","2-H","3-M","4-L"
1832,7.2,7.6,"1-M","2-H","3-M","4-M"
1833,7.2,7.6,"1-M","2-H","3-M","4-H"
1834,7.2,7.6,"1-M","2-H","3-H","4-L"
1835,7.2,7.6,"1-M","2-H","3-H","4-M"
1836,7.2,7.6,"1-M","2-H","3-H","4-H"
1837,7.2,7.6,"1-H","2-L","3-L","4-L"
1838,7.2,7.6,"1-H","2-L","3-L","4-M"
1839,7.2,7.6,"1-H","2-L","3-L","4-H"
1840,7.2,7.6,"1-H","2-L","3-M","4-L"
1841,7.2,7.6,"1-H","2-L","3-M","4-M"
1842,7.2,7.6,"1-H","2-L","3-M","4-H"
1843,7.2,7.6,"1-H","2-L","3-H","4-L"
1844,7.2,7.6,"1-H","2-L","3-H","4-M"
1845,7.2,7.6,"1-H","2-L","3-H","4-H"
1846,7.2,7.6,"1-H","2-M","3-L","4-L"
1847,7.2,7.6,"1-H","2-M","3-L","4-M"
1848,7.2,7.6,"1-H","2-M","3-L","4-H"
1849,7.2,7.6,"1-H","2-M","3-M","4-L"
1850,7.2,7.6,"1-H","2-M","3-M","4-M"
1851,7.2,7.6,"1-H","2-M","3-M","4-H"
1852,7.2,7.6,"1-H","2-M","3-H","4-L"
1853,7.2,7.6,"1-H","2-M","3-H","4-M"
1854,7.2,7.6,"1-H","2-M","3-H","4-H"
1855,7.2,7.6,"1-H","2-H","3-L","4-L"
1856,7.2,7.6,"1-H","2-H","3-L","4-M"
1857,7.2,7.6,"1-H","2-H","3-L","4-H"
1858,7.2,7.6,"1-H","2-H","3-M","4-L"
1859,7.2,7.6,"1-H","2-H","3-M","4-M"
1860,7.2,7.6,"1-H","2-H","3-M","4-H"
1861,7.2,7.6,"1-H","2-H","3-H","4-L"
1862,7.2,7.6,"1-H","2-H","3-H","4-M"
1863,7.2,7.6,"1-H","2-H","3-H","4-H"
1864,7.2,8,"1-L","2-L","3-L","4-L"
1865,7.2,8,"1-L","2-L","3-L","4-M"
1866,7.2,8,"1-L","2-L","3-L","4-H"
1867,7.2,8,"1-L","2-L","3-M","4-L"
1868,7.2,8,"1-L","2-L","3-M","4-M"
1869,7.2,8,"1-L","2-L","3-M","4-H"
1870,7.2,8,"1-L","2-L","3-H","4-L"
1871,7.2,8,"1-L","2-L","3-H","4-M"
1872,7.2,8,"1-L","2-L","3-H","4-H"
1873,7.2,8,"1-L","2-M","3-L","4-L"
1874,7.2,8,"1-L","2-M","3-L","4-M"
1875,7.2,8,"1-L","2-M","3-L","4-H"
1876,7.2,8,"1-L","2-M","3-M","4-L"
1877,7.2,8,"1-L","2-M","3-M","4-M"
1878,7.2,8,"1-L","2-M","3-M","4-H"
1879,7.2,8,"1-L","2-M","3-H","4-L"
1880,7.2,8,"1-L","2-M","3-H","4-M"
1881,7.2,8,"1-L","2-M","3-H","4-H"
1882,7.2,8,"1-L","2-H","3-L","4-L"
1883,7.2,8,"1-L","2-H","3-L","4-M"
1884,7.2,8,"1-L","2-H","3-L","4-H"
1885,7.2,8,"1-L","2-H","3-M","4-L"
1886,7.2,8,"1-L","2-H","3-M","4-M"
1887,7.2,8,"1-L","2-H","3-M","4-H"
1888,7.2,8,"1-L","2-H","3-H","4-L"
1889,7.2,8,"1-L","2-H","3-H","4-M"
1890,7.2,8,"1-L","2-H","3-H","4-H"
1891,7.2,8,"1-M","2-L","3-L","4-L"
1892,7.2,8,"1-M","2-L","3-L","4-M"
1893,7.2,8,"1-M","2-L","3-L","4-H"
1894,7.2,8,"1-M","2-L","3-M","4-L"
1895,7.2,8,"1-M","2-L","3-M","4-M"
1896,7.2,8,"1-M","2-L","3-M","4-H"
1897,7.2,8,"1-M","2-L","3-H","4-L"
1898,7.2,8,"1-M","2-L","3-H","4-M"
1899,7.2,8,"1-M","2-L","3-H","4-H"
1900,7.2,8,"1-M","2-M","3-L","4-L"
1901,7.2,8,"1-M","2-M","3-L","4-M"
1902,7.2,8,"1-M","2-M","3-L","4-H"
1903,7.2,8,"1-M","2-M","3-M","4-L"
1904,7.2,8,"1-M","2-M","3-M","4-M"
1905,7.2,8,"1-M","2-M","3-M","4-H"
1906,7.2,8,"1-M","2-M","3-H","4-L"
1907,7.2,8,"1-M","2-M","3-H","4-M"
1908,7.2,8,"1-M","2-M","3-H","4-H"
1909,7.2,8,"1-M","2-H","3-L","4-L"
1910,7.2,8,"1-M","2-H","3-L","4-M"
1911,7.2,8,"1-M","2-H","3-L","4-H"
1912,7.2,8,"1-M","2-H","3-M","4-L"
1913,7.2,8,"1-M","2-H","3-M","4-M"
1914,7.2,8,"1-M","2-H","3-M","4-H"
1915,7.2,8,"1-M","2-H","3-H","4-L"
1916,7.2,8,"1-M","2-H","3-H","4-M"
1917,7.2,8,"1-M","2-H","3-H","4-H"
1918,7.2,8,"1-H","2-L","3-L","4-L"
1919,7.2,8,"1-H","2-L","3-L","4-M"
1920,7.2,8,"1-H","2-L","3-L","4-H"
1921,7.2,8,"1-H","2-L","3-M","4-L"
1922,7.2,8,"1-H","2-L","3-M","4-M"
1923,7.2,8,"1-H","2-L","3-M","4-H"
1924,7.2,8,"1-H","2-L","3-H","4-L"
1925,7.2,8,"1-H","2-L","3-H","4-M"
1926,7.2,8,"1-H","2-L","3-H","4-H"
1927,7.2,8,"1-H","2-M","3-L","4-L"
1928,7.2,8,"1-H","2-M","3-L","4-M"
1929,7.2,8,"1-H","2-M","3-L","4-H"
1930,7.2,8,"1-H","2-M","3-M","4-L"
1931,7.2,8,"1-H","2-M","3-M","4-M"
1932,7.2,8,"1-H","2-M","3-M","4-H"
1933,7.2,8,"1-H","2-M","3-H","4-L"
1934,7.2,8,"1-H","2-M","3-H","4-M"
1935,7.2,8,"1-H","2-M","3-H","4-H"
1936,7.2,8,"1-H","2-H","3-L","4-L"
1937,7.2,8,"1-H","2-H","3-L","4-M"
1938,7.2,8,"1-H","2-H","3-L","4-H"
1939,7.2,8,"1-H","2-H","3-M","4-L"
1940,7.2,8,"1-H","2-H","3-M","4-M"
1941,7.2,8,"1-H","2-H","3-M","4-H"
1942,7.2,8,"1-H","2-H","3-H","4-L"
1943,7.2,8,"1-H","2-H","3-H","4-M"
1944,7.2,8,"1-H","2-H","3-H","4-H"
1945,7.6,6,"1-L","2-L","3-L","4-L"
1946,7.6,6,"1-L","2-L","3-L","4-M"
1947,7.6,6,"1-L","2-L","3-L","4-H"
1948,7.6,6,"1-L","2-L","3-M","4-L"
1949,7.6,6,"1-L","2-L","3-M","4-M"
1950,7.6,6,"1-L","2-L","3-M","4-H"
1951,7.6,6,"1-L","2-L","3-H","4-L"
1952,7.6,6,"1-L","2-L","3-H","4-M"
1953,7.6,6,"1-L","2-L","3-H","4-H"
1954,7.6,6,"1-L","2-M","3-L","4-L"
1955,7.6,6,"1-L","2-M","3-L","4-M"
1956,7.6,6,"1-L","2-M","3-L","4-H"
1957,7.6,6,"1-L","2-M","3-M","4-L"
1958,7.6,6,"1-L","2-M","3-M","4-M"
1959,7.6,6,"1-L","2-M","3-M","4-H"
1960,7.6,6,"1-L","2-M","3-H","4-L"
1961,7.6,6,"1-L","2-M","3-H","4-M"
1962,7.6,6,"1-L","2-M","3-H","4-H"
1963,7.6,6,"1-L","2-H","3-L","4-L"
1964,7.6,6,"1-L","2-H","3-L","4-M"
1965,7.6,6,"1-L","2-H","3-L","4-H"
1966,7.6,6,"1-L","2-H","3-M","4-L"
1967,7.6,6,"1-L","2-H","3-M","4-M"
1968,7.6,6,"1-L","2-H","3-M","4-H"
1969,7.6,6,"1-L","2-H","3-H","4-L"
1970,7.6,6,"1-L","2-H","3-H","4-M"
1971,7.6,6,"1-L","2-H","3-H","4-H"
1972,7.6,6,"1-M","2-L","3-L","4-L"
1973,7.6,6,"1-M","2-L","3-L","4-M"
1974,7.6,6,"1-M","2-L","3-L","4-H"
1975,7.6,6,"1-M","2-L","3-M","4-L"
1976,7.6,6,"1-M","2-L","3-M","4-M"
1977,7.6,6,"1-M","2-L","3-M","4-H"
1978,7.6,6,"1-M","2-L","3-H","4-L"
1979,7.6,6,"1-M","2-L","3-H","4-M"
1980,7.6,6,"1-M","2-L","3-H","4-H"
1981,7.6,6,"1-M","2-M","3-L","4-L"
1982,7.6,6,"1-M","2-M","3-L","4-M"
1983,7.6,6,"1-M","2-M","3-L","4-H"
1984,7.6,6,"1-M","2-M","3-M","4-L"
1985,7.6,6,"1-M","2-M","3-M","4-M"
1986,7.6,6,"1-M","2-M","3-M","4-H"
1987,7.6,6,"1-M","2-M","3-H","4-L"
1988,7.6,6,"1-M","2-M","3-H","4-M"
1989,7.6,6,"1-M","2-M","3-H","4-H"
1990,7.6,6,"1-M","2-H","3-L","4-L"
1991,7.6,6,"1-M","2-H","3-L","4-M"
1992,7.6,6,"1-M","2-H","3-L","4-H"
1993,7.6,6,"1-M","2-H","3-M","4-L"
1994,7.6,6,"1-M","2-H","3-M","4-M"
1995,7.6,6,"1-M","2-H","3-M","4-H"
1996,7.6,6,"1-M","2-H","3-H","4-L"
1997,7.6,6,"1-M","2-H","3-H","4-M"
1998,7.6,6,"1-M","2-H","3-H","4-H"
1999,7.6,6,"1-H","2-L","3-L","4-L"
2000,7.6,6,"1-H","2-L","3-L","4-M"
2001,7.6,6,"1-H","2-L","3-L","4-H"
2002,7.6,6,"1-H","2-L","3-M","4-L"
2003,7.6,6,"1-H","2-L","3-M","4-M"
2004,7.6,6,"1-H","2-L","3-M","4-H"
2005,7.6,6,"1-H","2-L","3-H","4-L"
2006,7.6,6,"1-H","2-L","3-H","4-M"
2007,7.6,6,"1-H","2-L","3-H","4-H"
2008,7.6,6,"1-H","2-M","3-L","4-L"
2009,7.6,6,"1-H","2-M","3-L","4-M"
2010,7.6,6,"1-H","2-M","3-L","4-H"
2011,7.6,6,"1-H","2-M","3-M","4-L"
2012,7.6,6,"1-H","2-M","3-M","4-M"
2013,7.6,6,"1-H","2-M","3-M","4-H"
2014,7.6,6,"1-H","2-M","3-H","4-L"
2015,7.6,6,"1-H","2-M","3-H","4-M"
2016,7.6,6,"1-H","2-M","3-H","4-H"
2017,7.6,6,"1-H","2-H","3-L","4-L"
2018,7.6,6,"1-H","2-H","3-L","4-M"
2019,7.6,6,"1-H","2-H","3-L","4-H"
2020,7.6,6,"1-H","2-H","3-M","4-L"
2021,7.6,6,"1-H","2-H","3-M","4-M"
2022,7.6,6,"1-H","2-H","3-M","4-H"
2023,7.6,6,"1-H","2-H","3-H","4-L"
2024,7.6,6,"1-H","2-H","3-H","4-M"
2025,7.6,6,"1-H","2-H","3-H","4-H"
2026,7.6,6.4,"1-L","2-L","3-L","4-L"
2027,7.6,6.4,"1-L","2-L","3-L","4-M"
2028,7.6,6.4,"1-L","2-L","3-L","4-H"
2029,7.6,6.4,"1-L","2-L","3-M","4-L"
2030,7.6,6.4,"1-L","2-L","3-M","4-M"
2031,7.6,6.4,"1-L","2-L","3-M","4-H"
2032,7.6,6.4,"1-L","2-L","3-H","4-L"
2033,7.6,6.4,"1-L","2-L","3-H","4-M"
2034,7.6,6.4,"1-L","2-L","3-H","4-H"
2035,7.6,6.4,"1-L","2-M","3-L","4-L"
2036,7.6,6.4,"1-L","2-M","3-L","4-M"
2037,7.6,6.4,"1-L","2-M","3-L","4-H"
