"sim_id","year","variable","sex","measure","TB_HIV_coinfection","value","in_confidence_interval","upper_rate","lower_rate","run_id"
42355,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14296.9072040212,1,23232.025,12401.47565,1
42355,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18003.85265518,1,27565.1995,17516.13219,1
42439,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14224.8674525762,1,23232.025,12401.47565,1
42439,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18045.3245876647,1,27565.1995,17516.13219,1
42449,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14807.0192546489,1,23232.025,12401.47565,1
42449,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18481.904992384,1,27565.1995,17516.13219,1
42453,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14672.6695856742,1,23232.025,12401.47565,1
42453,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18552.5434552832,1,27565.1995,17516.13219,1
42515,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14991.6231062188,1,23232.025,12401.47565,1
42515,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18631.1833646744,1,27565.1995,17516.13219,1
42553,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14775.8758700414,1,23232.025,12401.47565,1
42553,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18613.9104033402,1,27565.1995,17516.13219,1
42760,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15151.5971129217,1,23232.025,12401.47565,1
42760,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18712.6907485814,1,27565.1995,17516.13219,1
42832,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14430.8158215412,1,23232.025,12401.47565,1
42832,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17902.5099139633,1,27565.1995,17516.13219,1
42841,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15065.9428285861,1,23232.025,12401.47565,1
42841,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18824.6350542707,1,27565.1995,17516.13219,1
43029,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14057.1641445672,1,23232.025,12401.47565,1
43029,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17684.1338280655,1,27565.1995,17516.13219,1
43097,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15032.5750820358,1,23232.025,12401.47565,1
43097,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18827.1739169567,1,27565.1995,17516.13219,1
4326,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14834.0051643931,1,23232.025,12401.47565,1
4326,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18756.8252888613,1,27565.1995,17516.13219,1
43269,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14318.0851715838,1,23232.025,12401.47565,1
43269,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17910.7139676603,1,27565.1995,17516.13219,1
43536,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14448.576586208,1,23232.025,12401.47565,1
43536,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18059.1470650456,1,27565.1995,17516.13219,1
43648,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15041.2601329529,1,23232.025,12401.47565,1
43648,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18777.6355634899,1,27565.1995,17516.13219,1
43661,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",16544.6180588394,1,23232.025,12401.47565,1
43661,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",20274.1558113299,1,27565.1995,17516.13219,1
43666,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14331.0504927143,1,23232.025,12401.47565,1
43666,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17998.8118893135,1,27565.1995,17516.13219,1
43710,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14553.1364404817,1,23232.025,12401.47565,1
43710,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18322.9891399026,1,27565.1995,17516.13219,1
43765,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15002.2850930533,1,23232.025,12401.47565,1
43765,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18874.1692717459,1,27565.1995,17516.13219,1
43796,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15067.060206824,1,23232.025,12401.47565,1
43796,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18635.1323465118,1,27565.1995,17516.13219,1
4382,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",16407.8045902029,1,23232.025,12401.47565,1
4382,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",20338.0357845536,1,27565.1995,17516.13219,1
43867,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15017.5259732978,1,23232.025,12401.47565,1
43867,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18664.5020545556,1,27565.1995,17516.13219,1
43926,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14015.7341651712,1,23232.025,12401.47565,1
43926,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17715.8015988925,1,27565.1995,17516.13219,1
43950,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15107.1274019526,1,23232.025,12401.47565,1
43950,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18861.5011586702,1,27565.1995,17516.13219,1
44013,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14449.7392976503,1,23232.025,12401.47565,1
44013,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18093.1237273096,1,27565.1995,17516.13219,1
44018,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15928.5704233865,1,23232.025,12401.47565,1
44018,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19905.5685413082,1,27565.1995,17516.13219,1
4412,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14425.1021154805,1,23232.025,12401.47565,1
4412,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18208.2325356027,1,27565.1995,17516.13219,1
44073,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14926.385790444,1,23232.025,12401.47565,1
44073,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18579.41929257,1,27565.1995,17516.13219,1
450,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13838.0648995408,1,23232.025,12401.47565,1
450,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17541.7903641575,1,27565.1995,17516.13219,1
454,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15202.3162958237,1,23232.025,12401.47565,1
454,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18890.2439600621,1,27565.1995,17516.13219,1
44115,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15209.9537833436,1,23232.025,12401.47565,1
44115,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18731.1693994655,1,27565.1995,17516.13219,1
44139,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14294.5486235129,1,23232.025,12401.47565,1
44139,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17744.4651966084,1,27565.1995,17516.13219,1
44166,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15178.7750638405,1,23232.025,12401.47565,1
44166,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19053.6563749518,1,27565.1995,17516.13219,1
44191,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14052.422922472,1,23232.025,12401.47565,1
44191,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17686.2479408996,1,27565.1995,17516.13219,1
4433,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14699.6316801051,1,23232.025,12401.47565,1
4433,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18461.848280913,1,27565.1995,17516.13219,1
44242,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15376.8793449459,1,23232.025,12401.47565,1
44242,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19256.0700811014,1,27565.1995,17516.13219,1
44461,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14750.1624745522,1,23232.025,12401.47565,1
44461,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18225.7680457397,1,27565.1995,17516.13219,1
44468,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14160.3428397453,1,23232.025,12401.47565,1
44468,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17820.7931630749,1,27565.1995,17516.13219,1
44523,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14462.8576904603,1,23232.025,12401.47565,1
44523,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18296.5379587783,1,27565.1995,17516.13219,1
44539,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15333.0336182695,1,23232.025,12401.47565,1
44539,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19156.1358464948,1,27565.1995,17516.13219,1
44813,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14683.4776257176,1,23232.025,12401.47565,1
44813,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18498.9807680742,1,27565.1995,17516.13219,1
44856,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15437.7050285519,1,23232.025,12401.47565,1
44856,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19339.7826390694,1,27565.1995,17516.13219,1
44869,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14273.8033771228,1,23232.025,12401.47565,1
44869,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17765.1359450542,1,27565.1995,17516.13219,1
44964,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15750.7125057703,1,23232.025,12401.47565,1
44964,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19463.1775529691,1,27565.1995,17516.13219,1
45026,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14038.879108344,1,23232.025,12401.47565,1
45026,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17761.7407700337,1,27565.1995,17516.13219,1
45033,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14143.0454866794,1,23232.025,12401.47565,1
45033,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18001.2892343913,1,27565.1995,17516.13219,1
45059,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14512.4395722991,1,23232.025,12401.47565,1
45059,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18119.5311037788,1,27565.1995,17516.13219,1
45096,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15165.0264845667,1,23232.025,12401.47565,1
45096,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18944.4815966025,1,27565.1995,17516.13219,1
45166,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14589.1419186948,1,23232.025,12401.47565,1
45166,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18377.6257610959,1,27565.1995,17516.13219,1
45212,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14749.382905321,1,23232.025,12401.47565,1
45212,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18348.4359000549,1,27565.1995,17516.13219,1
45215,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14969.7867312371,1,23232.025,12401.47565,1
45215,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18536.5148147754,1,27565.1995,17516.13219,1
45230,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14056.6387542291,1,23232.025,12401.47565,1
45230,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17743.613586421,1,27565.1995,17516.13219,1
45293,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14599.0440706673,1,23232.025,12401.47565,1
45293,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18287.9514642605,1,27565.1995,17516.13219,1
45343,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",16544.0726432203,1,23232.025,12401.47565,1
45343,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",20436.4921833391,1,27565.1995,17516.13219,1
4558,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14043.0212104929,1,23232.025,12401.47565,1
4558,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17564.2389056838,1,27565.1995,17516.13219,1
45555,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15043.8346137903,1,23232.025,12401.47565,1
45555,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18830.6642474749,1,27565.1995,17516.13219,1
45574,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14351.4775825491,1,23232.025,12401.47565,1
45574,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18119.034376067,1,27565.1995,17516.13219,1
4562,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13782.4825175428,1,23232.025,12401.47565,1
4562,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17604.1172985336,1,27565.1995,17516.13219,1
45644,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14486.6187257926,1,23232.025,12401.47565,1
45644,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18174.5900776095,1,27565.1995,17516.13219,1
45682,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14569.0732126347,1,23232.025,12401.47565,1
45682,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18150.4340406303,1,27565.1995,17516.13219,1
45691,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15715.6757314764,1,23232.025,12401.47565,1
45691,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19431.6734577227,1,27565.1995,17516.13219,1
45765,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15506.658398519,1,23232.025,12401.47565,1
45765,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19417.1620706724,1,27565.1995,17516.13219,1
45803,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15479.4894531646,1,23232.025,12401.47565,1
45803,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19543.645148462,1,27565.1995,17516.13219,1
45806,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15187.7679050774,1,23232.025,12401.47565,1
45806,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18921.8738516204,1,27565.1995,17516.13219,1
45811,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14435.14158809,1,23232.025,12401.47565,1
45811,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18184.8190942862,1,27565.1995,17516.13219,1
4587,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14509.4785186704,1,23232.025,12401.47565,1
4587,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18178.2522388703,1,27565.1995,17516.13219,1
45833,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14692.105693051,1,23232.025,12401.47565,1
45833,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18488.6709786559,1,27565.1995,17516.13219,1
45853,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15293.8389396893,1,23232.025,12401.47565,1
45853,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19254.6851694358,1,27565.1995,17516.13219,1
45934,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14044.999067751,1,23232.025,12401.47565,1
45934,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17535.8905343188,1,27565.1995,17516.13219,1
46094,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13938.4836353941,1,23232.025,12401.47565,1
46094,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17646.1812338851,1,27565.1995,17516.13219,1
46099,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15150.5421096604,1,23232.025,12401.47565,1
46099,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18747.1228040253,1,27565.1995,17516.13219,1
46158,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14316.7628634304,1,23232.025,12401.47565,1
46158,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18134.641179791,1,27565.1995,17516.13219,1
4638,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14924.3118334318,1,23232.025,12401.47565,1
4638,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18655.5466034046,1,27565.1995,17516.13219,1
46399,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15014.1271864415,1,23232.025,12401.47565,1
46399,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18931.3272510704,1,27565.1995,17516.13219,1
4652,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13979.9911694605,1,23232.025,12401.47565,1
4652,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17701.7885897899,1,27565.1995,17516.13219,1
46713,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14471.6712222692,1,23232.025,12401.47565,1
46713,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18047.2239150973,1,27565.1995,17516.13219,1
4699,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15567.6154164929,1,23232.025,12401.47565,1
4699,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19370.9349815918,1,27565.1995,17516.13219,1
46945,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14686.2984572317,1,23232.025,12401.47565,1
46945,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18222.4656535193,1,27565.1995,17516.13219,1
47000,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",16230.9733589895,1,23232.025,12401.47565,1
47000,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",20024.9553922463,1,27565.1995,17516.13219,1
4701,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15098.8502385766,1,23232.025,12401.47565,1
4701,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19045.6055875758,1,27565.1995,17516.13219,1
47029,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14314.8171040422,1,23232.025,12401.47565,1
47029,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18024.4010062371,1,27565.1995,17516.13219,1
47139,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14151.8445596187,1,23232.025,12401.47565,1
47139,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17761.9728740158,1,27565.1995,17516.13219,1
47162,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14729.6892022237,1,23232.025,12401.47565,1
47162,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18417.9248605048,1,27565.1995,17516.13219,1
4722,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14210.3471300402,1,23232.025,12401.47565,1
4722,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17856.7485562113,1,27565.1995,17516.13219,1
47254,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15274.7813329161,1,23232.025,12401.47565,1
47254,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19074.5091537548,1,27565.1995,17516.13219,1
47260,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14722.5457537111,1,23232.025,12401.47565,1
47260,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18341.0683465665,1,27565.1995,17516.13219,1
47274,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14835.6222001725,1,23232.025,12401.47565,1
47274,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18419.2414573767,1,27565.1995,17516.13219,1
47349,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14054.032537841,1,23232.025,12401.47565,1
47349,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17727.5386360776,1,27565.1995,17516.13219,1
47400,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",16689.8187323498,1,23232.025,12401.47565,1
47400,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",20411.5116117345,1,27565.1995,17516.13219,1
47426,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13874.0257451693,1,23232.025,12401.47565,1
47426,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17653.7979021796,1,27565.1995,17516.13219,1
47498,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14894.4698085536,1,23232.025,12401.47565,1
47498,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18671.6894254178,1,27565.1995,17516.13219,1
47550,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15544.3401026183,1,23232.025,12401.47565,1
47550,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19250.3707770054,1,27565.1995,17516.13219,1
47604,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14534.0341528402,1,23232.025,12401.47565,1
47604,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18208.9900702922,1,27565.1995,17516.13219,1
47801,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14842.4956818376,1,23232.025,12401.47565,1
47801,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18661.1845382012,1,27565.1995,17516.13219,1
47818,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14748.4849525277,1,23232.025,12401.47565,1
47818,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18471.646622343,1,27565.1995,17516.13219,1
47875,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14592.3241593086,1,23232.025,12401.47565,1
47875,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18395.2105648443,1,27565.1995,17516.13219,1
4806,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14068.049125974,1,23232.025,12401.47565,1
4806,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17676.6200431159,1,27565.1995,17516.13219,1
4817,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15029.3714594165,1,23232.025,12401.47565,1
4817,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18738.3715923307,1,27565.1995,17516.13219,1
48031,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14532.8757130579,1,23232.025,12401.47565,1
48031,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18390.6990429507,1,27565.1995,17516.13219,1
48036,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14044.5531976429,1,23232.025,12401.47565,1
48036,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17559.7312302098,1,27565.1995,17516.13219,1
48042,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15698.4101036746,1,23232.025,12401.47565,1
48042,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19442.4014937668,1,27565.1995,17516.13219,1
48051,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15533.9090600312,1,23232.025,12401.47565,1
48051,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19236.142622521,1,27565.1995,17516.13219,1
48053,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14393.5373368159,1,23232.025,12401.47565,1
48053,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17953.6192779091,1,27565.1995,17516.13219,1
48121,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14944.0759841308,1,23232.025,12401.47565,1
48121,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18347.7201513672,1,27565.1995,17516.13219,1
48262,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13940.0759541978,1,23232.025,12401.47565,1
48262,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17611.4983451023,1,27565.1995,17516.13219,1
48272,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14473.9930417334,1,23232.025,12401.47565,1
48272,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18068.00514572,1,27565.1995,17516.13219,1
48286,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15164.899648909,1,23232.025,12401.47565,1
48286,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19160.0837402955,1,27565.1995,17516.13219,1
48288,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14127.0715485317,1,23232.025,12401.47565,1
48288,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17551.3360817929,1,27565.1995,17516.13219,1
48318,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14346.3439495605,1,23232.025,12401.47565,1
48318,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18071.3992710088,1,27565.1995,17516.13219,1
48329,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14309.6301909451,1,23232.025,12401.47565,1
48329,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17896.9083568774,1,27565.1995,17516.13219,1
4859,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15461.3093140747,1,23232.025,12401.47565,1
4859,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19486.55664094,1,27565.1995,17516.13219,1
48490,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14421.0900649502,1,23232.025,12401.47565,1
48490,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17962.2527683389,1,27565.1995,17516.13219,1
48496,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",13873.208325837,1,23232.025,12401.47565,1
48496,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17617.4971004685,1,27565.1995,17516.13219,1
48506,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14685.3305669784,1,23232.025,12401.47565,1
48506,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18392.4577932001,1,27565.1995,17516.13219,1
48558,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15077.0013884351,1,23232.025,12401.47565,1
48558,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",18898.2847945197,1,27565.1995,17516.13219,1
48627,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",15243.2377647464,1,23232.025,12401.47565,1
48627,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",19016.0962795403,1,27565.1995,17516.13219,1
48649,2005,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",14241.823507284,1,23232.025,12401.47565,1
48649,2017,"hiv_prev_per_100k_male","Male","HIV_prevalence","NA",17864.3355104534,1,27565.1995,17516.13219,1
