"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
547,6,8.4,"1-H","2-L","3-H","4-L"
548,6,8.4,"1-H","2-L","3-H","4-M"
549,6,8.4,"1-H","2-L","3-H","4-H"
550,6,8.4,"1-H","2-M","3-L","4-L"
551,6,8.4,"1-H","2-M","3-L","4-M"
552,6,8.4,"1-H","2-M","3-L","4-H"
553,6,8.4,"1-H","2-M","3-M","4-L"
554,6,8.4,"1-H","2-M","3-M","4-M"
555,6,8.4,"1-H","2-M","3-M","4-H"
556,6,8.4,"1-H","2-M","3-H","4-L"
557,6,8.4,"1-H","2-M","3-H","4-M"
558,6,8.4,"1-H","2-M","3-H","4-H"
559,6,8.4,"1-H","2-H","3-L","4-L"
560,6,8.4,"1-H","2-H","3-L","4-M"
561,6,8.4,"1-H","2-H","3-L","4-H"
562,6,8.4,"1-H","2-H","3-M","4-L"
563,6,8.4,"1-H","2-H","3-M","4-M"
564,6,8.4,"1-H","2-H","3-M","4-H"
565,6,8.4,"1-H","2-H","3-H","4-L"
566,6,8.4,"1-H","2-H","3-H","4-M"
567,6,8.4,"1-H","2-H","3-H","4-H"
568,6,8.8,"1-L","2-L","3-L","4-L"
569,6,8.8,"1-L","2-L","3-L","4-M"
570,6,8.8,"1-L","2-L","3-L","4-H"
571,6,8.8,"1-L","2-L","3-M","4-L"
572,6,8.8,"1-L","2-L","3-M","4-M"
573,6,8.8,"1-L","2-L","3-M","4-H"
574,6,8.8,"1-L","2-L","3-H","4-L"
575,6,8.8,"1-L","2-L","3-H","4-M"
576,6,8.8,"1-L","2-L","3-H","4-H"
577,6,8.8,"1-L","2-M","3-L","4-L"
578,6,8.8,"1-L","2-M","3-L","4-M"
579,6,8.8,"1-L","2-M","3-L","4-H"
580,6,8.8,"1-L","2-M","3-M","4-L"
581,6,8.8,"1-L","2-M","3-M","4-M"
582,6,8.8,"1-L","2-M","3-M","4-H"
583,6,8.8,"1-L","2-M","3-H","4-L"
584,6,8.8,"1-L","2-M","3-H","4-M"
585,6,8.8,"1-L","2-M","3-H","4-H"
586,6,8.8,"1-L","2-H","3-L","4-L"
587,6,8.8,"1-L","2-H","3-L","4-M"
588,6,8.8,"1-L","2-H","3-L","4-H"
589,6,8.8,"1-L","2-H","3-M","4-L"
590,6,8.8,"1-L","2-H","3-M","4-M"
591,6,8.8,"1-L","2-H","3-M","4-H"
592,6,8.8,"1-L","2-H","3-H","4-L"
593,6,8.8,"1-L","2-H","3-H","4-M"
594,6,8.8,"1-L","2-H","3-H","4-H"
595,6,8.8,"1-M","2-L","3-L","4-L"
596,6,8.8,"1-M","2-L","3-L","4-M"
597,6,8.8,"1-M","2-L","3-L","4-H"
598,6,8.8,"1-M","2-L","3-M","4-L"
599,6,8.8,"1-M","2-L","3-M","4-M"
600,6,8.8,"1-M","2-L","3-M","4-H"
601,6,8.8,"1-M","2-L","3-H","4-L"
602,6,8.8,"1-M","2-L","3-H","4-M"
603,6,8.8,"1-M","2-L","3-H","4-H"
604,6,8.8,"1-M","2-M","3-L","4-L"
605,6,8.8,"1-M","2-M","3-L","4-M"
606,6,8.8,"1-M","2-M","3-L","4-H"
607,6,8.8,"1-M","2-M","3-M","4-L"
608,6,8.8,"1-M","2-M","3-M","4-M"
609,6,8.8,"1-M","2-M","3-M","4-H"
610,6,8.8,"1-M","2-M","3-H","4-L"
611,6,8.8,"1-M","2-M","3-H","4-M"
612,6,8.8,"1-M","2-M","3-H","4-H"
613,6,8.8,"1-M","2-H","3-L","4-L"
614,6,8.8,"1-M","2-H","3-L","4-M"
615,6,8.8,"1-M","2-H","3-L","4-H"
616,6,8.8,"1-M","2-H","3-M","4-L"
617,6,8.8,"1-M","2-H","3-M","4-M"
618,6,8.8,"1-M","2-H","3-M","4-H"
619,6,8.8,"1-M","2-H","3-H","4-L"
620,6,8.8,"1-M","2-H","3-H","4-M"
621,6,8.8,"1-M","2-H","3-H","4-H"
622,6,8.8,"1-H","2-L","3-L","4-L"
623,6,8.8,"1-H","2-L","3-L","4-M"
624,6,8.8,"1-H","2-L","3-L","4-H"
625,6,8.8,"1-H","2-L","3-M","4-L"
626,6,8.8,"1-H","2-L","3-M","4-M"
627,6,8.8,"1-H","2-L","3-M","4-H"
628,6,8.8,"1-H","2-L","3-H","4-L"
629,6,8.8,"1-H","2-L","3-H","4-M"
630,6,8.8,"1-H","2-L","3-H","4-H"
631,6,8.8,"1-H","2-M","3-L","4-L"
632,6,8.8,"1-H","2-M","3-L","4-M"
633,6,8.8,"1-H","2-M","3-L","4-H"
634,6,8.8,"1-H","2-M","3-M","4-L"
635,6,8.8,"1-H","2-M","3-M","4-M"
636,6,8.8,"1-H","2-M","3-M","4-H"
637,6,8.8,"1-H","2-M","3-H","4-L"
638,6,8.8,"1-H","2-M","3-H","4-M"
639,6,8.8,"1-H","2-M","3-H","4-H"
640,6,8.8,"1-H","2-H","3-L","4-L"
641,6,8.8,"1-H","2-H","3-L","4-M"
642,6,8.8,"1-H","2-H","3-L","4-H"
643,6,8.8,"1-H","2-H","3-M","4-L"
644,6,8.8,"1-H","2-H","3-M","4-M"
645,6,8.8,"1-H","2-H","3-M","4-H"
646,6,8.8,"1-H","2-H","3-H","4-L"
647,6,8.8,"1-H","2-H","3-H","4-M"
648,6,8.8,"1-H","2-H","3-H","4-H"
649,6,9.2,"1-L","2-L","3-L","4-L"
650,6,9.2,"1-L","2-L","3-L","4-M"
651,6,9.2,"1-L","2-L","3-L","4-H"
652,6,9.2,"1-L","2-L","3-M","4-L"
653,6,9.2,"1-L","2-L","3-M","4-M"
654,6,9.2,"1-L","2-L","3-M","4-H"
655,6,9.2,"1-L","2-L","3-H","4-L"
656,6,9.2,"1-L","2-L","3-H","4-M"
657,6,9.2,"1-L","2-L","3-H","4-H"
658,6,9.2,"1-L","2-M","3-L","4-L"
659,6,9.2,"1-L","2-M","3-L","4-M"
660,6,9.2,"1-L","2-M","3-L","4-H"
661,6,9.2,"1-L","2-M","3-M","4-L"
662,6,9.2,"1-L","2-M","3-M","4-M"
663,6,9.2,"1-L","2-M","3-M","4-H"
664,6,9.2,"1-L","2-M","3-H","4-L"
665,6,9.2,"1-L","2-M","3-H","4-M"
666,6,9.2,"1-L","2-M","3-H","4-H"
667,6,9.2,"1-L","2-H","3-L","4-L"
668,6,9.2,"1-L","2-H","3-L","4-M"
669,6,9.2,"1-L","2-H","3-L","4-H"
670,6,9.2,"1-L","2-H","3-M","4-L"
671,6,9.2,"1-L","2-H","3-M","4-M"
672,6,9.2,"1-L","2-H","3-M","4-H"
673,6,9.2,"1-L","2-H","3-H","4-L"
674,6,9.2,"1-L","2-H","3-H","4-M"
675,6,9.2,"1-L","2-H","3-H","4-H"
676,6,9.2,"1-M","2-L","3-L","4-L"
677,6,9.2,"1-M","2-L","3-L","4-M"
678,6,9.2,"1-M","2-L","3-L","4-H"
679,6,9.2,"1-M","2-L","3-M","4-L"
680,6,9.2,"1-M","2-L","3-M","4-M"
681,6,9.2,"1-M","2-L","3-M","4-H"
682,6,9.2,"1-M","2-L","3-H","4-L"
683,6,9.2,"1-M","2-L","3-H","4-M"
684,6,9.2,"1-M","2-L","3-H","4-H"
685,6,9.2,"1-M","2-M","3-L","4-L"
686,6,9.2,"1-M","2-M","3-L","4-M"
687,6,9.2,"1-M","2-M","3-L","4-H"
688,6,9.2,"1-M","2-M","3-M","4-L"
689,6,9.2,"1-M","2-M","3-M","4-M"
690,6,9.2,"1-M","2-M","3-M","4-H"
691,6,9.2,"1-M","2-M","3-H","4-L"
692,6,9.2,"1-M","2-M","3-H","4-M"
693,6,9.2,"1-M","2-M","3-H","4-H"
694,6,9.2,"1-M","2-H","3-L","4-L"
695,6,9.2,"1-M","2-H","3-L","4-M"
696,6,9.2,"1-M","2-H","3-L","4-H"
697,6,9.2,"1-M","2-H","3-M","4-L"
698,6,9.2,"1-M","2-H","3-M","4-M"
699,6,9.2,"1-M","2-H","3-M","4-H"
700,6,9.2,"1-M","2-H","3-H","4-L"
701,6,9.2,"1-M","2-H","3-H","4-M"
702,6,9.2,"1-M","2-H","3-H","4-H"
703,6,9.2,"1-H","2-L","3-L","4-L"
704,6,9.2,"1-H","2-L","3-L","4-M"
705,6,9.2,"1-H","2-L","3-L","4-H"
706,6,9.2,"1-H","2-L","3-M","4-L"
707,6,9.2,"1-H","2-L","3-M","4-M"
708,6,9.2,"1-H","2-L","3-M","4-H"
709,6,9.2,"1-H","2-L","3-H","4-L"
710,6,9.2,"1-H","2-L","3-H","4-M"
711,6,9.2,"1-H","2-L","3-H","4-H"
712,6,9.2,"1-H","2-M","3-L","4-L"
713,6,9.2,"1-H","2-M","3-L","4-M"
714,6,9.2,"1-H","2-M","3-L","4-H"
715,6,9.2,"1-H","2-M","3-M","4-L"
716,6,9.2,"1-H","2-M","3-M","4-M"
717,6,9.2,"1-H","2-M","3-M","4-H"
718,6,9.2,"1-H","2-M","3-H","4-L"
719,6,9.2,"1-H","2-M","3-H","4-M"
720,6,9.2,"1-H","2-M","3-H","4-H"
721,6,9.2,"1-H","2-H","3-L","4-L"
722,6,9.2,"1-H","2-H","3-L","4-M"
723,6,9.2,"1-H","2-H","3-L","4-H"
724,6,9.2,"1-H","2-H","3-M","4-L"
725,6,9.2,"1-H","2-H","3-M","4-M"
726,6,9.2,"1-H","2-H","3-M","4-H"
727,6,9.2,"1-H","2-H","3-H","4-L"
728,6,9.2,"1-H","2-H","3-H","4-M"
729,6,9.2,"1-H","2-H","3-H","4-H"
730,6,9.6,"1-L","2-L","3-L","4-L"
731,6,9.6,"1-L","2-L","3-L","4-M"
732,6,9.6,"1-L","2-L","3-L","4-H"
733,6,9.6,"1-L","2-L","3-M","4-L"
734,6,9.6,"1-L","2-L","3-M","4-M"
735,6,9.6,"1-L","2-L","3-M","4-H"
736,6,9.6,"1-L","2-L","3-H","4-L"
737,6,9.6,"1-L","2-L","3-H","4-M"
738,6,9.6,"1-L","2-L","3-H","4-H"
739,6,9.6,"1-L","2-M","3-L","4-L"
740,6,9.6,"1-L","2-M","3-L","4-M"
741,6,9.6,"1-L","2-M","3-L","4-H"
742,6,9.6,"1-L","2-M","3-M","4-L"
743,6,9.6,"1-L","2-M","3-M","4-M"
744,6,9.6,"1-L","2-M","3-M","4-H"
745,6,9.6,"1-L","2-M","3-H","4-L"
746,6,9.6,"1-L","2-M","3-H","4-M"
747,6,9.6,"1-L","2-M","3-H","4-H"
748,6,9.6,"1-L","2-H","3-L","4-L"
749,6,9.6,"1-L","2-H","3-L","4-M"
750,6,9.6,"1-L","2-H","3-L","4-H"
751,6,9.6,"1-L","2-H","3-M","4-L"
752,6,9.6,"1-L","2-H","3-M","4-M"
753,6,9.6,"1-L","2-H","3-M","4-H"
754,6,9.6,"1-L","2-H","3-H","4-L"
755,6,9.6,"1-L","2-H","3-H","4-M"
756,6,9.6,"1-L","2-H","3-H","4-H"
757,6,9.6,"1-M","2-L","3-L","4-L"
758,6,9.6,"1-M","2-L","3-L","4-M"
759,6,9.6,"1-M","2-L","3-L","4-H"
760,6,9.6,"1-M","2-L","3-M","4-L"
761,6,9.6,"1-M","2-L","3-M","4-M"
762,6,9.6,"1-M","2-L","3-M","4-H"
763,6,9.6,"1-M","2-L","3-H","4-L"
764,6,9.6,"1-M","2-L","3-H","4-M"
765,6,9.6,"1-M","2-L","3-H","4-H"
766,6,9.6,"1-M","2-M","3-L","4-L"
767,6,9.6,"1-M","2-M","3-L","4-M"
768,6,9.6,"1-M","2-M","3-L","4-H"
769,6,9.6,"1-M","2-M","3-M","4-L"
770,6,9.6,"1-M","2-M","3-M","4-M"
771,6,9.6,"1-M","2-M","3-M","4-H"
772,6,9.6,"1-M","2-M","3-H","4-L"
773,6,9.6,"1-M","2-M","3-H","4-M"
774,6,9.6,"1-M","2-M","3-H","4-H"
775,6,9.6,"1-M","2-H","3-L","4-L"
776,6,9.6,"1-M","2-H","3-L","4-M"
777,6,9.6,"1-M","2-H","3-L","4-H"
778,6,9.6,"1-M","2-H","3-M","4-L"
779,6,9.6,"1-M","2-H","3-M","4-M"
780,6,9.6,"1-M","2-H","3-M","4-H"
781,6,9.6,"1-M","2-H","3-H","4-L"
782,6,9.6,"1-M","2-H","3-H","4-M"
783,6,9.6,"1-M","2-H","3-H","4-H"
784,6,9.6,"1-H","2-L","3-L","4-L"
785,6,9.6,"1-H","2-L","3-L","4-M"
786,6,9.6,"1-H","2-L","3-L","4-H"
787,6,9.6,"1-H","2-L","3-M","4-L"
788,6,9.6,"1-H","2-L","3-M","4-M"
789,6,9.6,"1-H","2-L","3-M","4-H"
790,6,9.6,"1-H","2-L","3-H","4-L"
791,6,9.6,"1-H","2-L","3-H","4-M"
792,6,9.6,"1-H","2-L","3-H","4-H"
793,6,9.6,"1-H","2-M","3-L","4-L"
794,6,9.6,"1-H","2-M","3-L","4-M"
795,6,9.6,"1-H","2-M","3-L","4-H"
796,6,9.6,"1-H","2-M","3-M","4-L"
797,6,9.6,"1-H","2-M","3-M","4-M"
798,6,9.6,"1-H","2-M","3-M","4-H"
799,6,9.6,"1-H","2-M","3-H","4-L"
800,6,9.6,"1-H","2-M","3-H","4-M"
801,6,9.6,"1-H","2-M","3-H","4-H"
802,6,9.6,"1-H","2-H","3-L","4-L"
803,6,9.6,"1-H","2-H","3-L","4-M"
804,6,9.6,"1-H","2-H","3-L","4-H"
805,6,9.6,"1-H","2-H","3-M","4-L"
806,6,9.6,"1-H","2-H","3-M","4-M"
807,6,9.6,"1-H","2-H","3-M","4-H"
808,6,9.6,"1-H","2-H","3-H","4-L"
809,6,9.6,"1-H","2-H","3-H","4-M"
810,6,9.6,"1-H","2-H","3-H","4-H"
811,6,10,"1-L","2-L","3-L","4-L"
812,6,10,"1-L","2-L","3-L","4-M"
813,6,10,"1-L","2-L","3-L","4-H"
814,6,10,"1-L","2-L","3-M","4-L"
815,6,10,"1-L","2-L","3-M","4-M"
816,6,10,"1-L","2-L","3-M","4-H"
817,6,10,"1-L","2-L","3-H","4-L"
818,6,10,"1-L","2-L","3-H","4-M"
819,6,10,"1-L","2-L","3-H","4-H"
820,6,10,"1-L","2-M","3-L","4-L"
821,6,10,"1-L","2-M","3-L","4-M"
822,6,10,"1-L","2-M","3-L","4-H"
823,6,10,"1-L","2-M","3-M","4-L"
824,6,10,"1-L","2-M","3-M","4-M"
825,6,10,"1-L","2-M","3-M","4-H"
826,6,10,"1-L","2-M","3-H","4-L"
827,6,10,"1-L","2-M","3-H","4-M"
828,6,10,"1-L","2-M","3-H","4-H"
829,6,10,"1-L","2-H","3-L","4-L"
830,6,10,"1-L","2-H","3-L","4-M"
831,6,10,"1-L","2-H","3-L","4-H"
832,6,10,"1-L","2-H","3-M","4-L"
833,6,10,"1-L","2-H","3-M","4-M"
834,6,10,"1-L","2-H","3-M","4-H"
835,6,10,"1-L","2-H","3-H","4-L"
836,6,10,"1-L","2-H","3-H","4-M"
837,6,10,"1-L","2-H","3-H","4-H"
838,6,10,"1-M","2-L","3-L","4-L"
839,6,10,"1-M","2-L","3-L","4-M"
840,6,10,"1-M","2-L","3-L","4-H"
841,6,10,"1-M","2-L","3-M","4-L"
842,6,10,"1-M","2-L","3-M","4-M"
843,6,10,"1-M","2-L","3-M","4-H"
844,6,10,"1-M","2-L","3-H","4-L"
845,6,10,"1-M","2-L","3-H","4-M"
846,6,10,"1-M","2-L","3-H","4-H"
847,6,10,"1-M","2-M","3-L","4-L"
848,6,10,"1-M","2-M","3-L","4-M"
849,6,10,"1-M","2-M","3-L","4-H"
850,6,10,"1-M","2-M","3-M","4-L"
851,6,10,"1-M","2-M","3-M","4-M"
852,6,10,"1-M","2-M","3-M","4-H"
853,6,10,"1-M","2-M","3-H","4-L"
854,6,10,"1-M","2-M","3-H","4-M"
855,6,10,"1-M","2-M","3-H","4-H"
856,6,10,"1-M","2-H","3-L","4-L"
857,6,10,"1-M","2-H","3-L","4-M"
858,6,10,"1-M","2-H","3-L","4-H"
859,6,10,"1-M","2-H","3-M","4-L"
860,6,10,"1-M","2-H","3-M","4-M"
861,6,10,"1-M","2-H","3-M","4-H"
862,6,10,"1-M","2-H","3-H","4-L"
863,6,10,"1-M","2-H","3-H","4-M"
864,6,10,"1-M","2-H","3-H","4-H"
865,6,10,"1-H","2-L","3-L","4-L"
866,6,10,"1-H","2-L","3-L","4-M"
867,6,10,"1-H","2-L","3-L","4-H"
868,6,10,"1-H","2-L","3-M","4-L"
869,6,10,"1-H","2-L","3-M","4-M"
870,6,10,"1-H","2-L","3-M","4-H"
871,6,10,"1-H","2-L","3-H","4-L"
872,6,10,"1-H","2-L","3-H","4-M"
873,6,10,"1-H","2-L","3-H","4-H"
874,6,10,"1-H","2-M","3-L","4-L"
875,6,10,"1-H","2-M","3-L","4-M"
876,6,10,"1-H","2-M","3-L","4-H"
877,6,10,"1-H","2-M","3-M","4-L"
878,6,10,"1-H","2-M","3-M","4-M"
879,6,10,"1-H","2-M","3-M","4-H"
880,6,10,"1-H","2-M","3-H","4-L"
881,6,10,"1-H","2-M","3-H","4-M"
882,6,10,"1-H","2-M","3-H","4-H"
883,6,10,"1-H","2-H","3-L","4-L"
884,6,10,"1-H","2-H","3-L","4-M"
885,6,10,"1-H","2-H","3-L","4-H"
886,6,10,"1-H","2-H","3-M","4-L"
887,6,10,"1-H","2-H","3-M","4-M"
888,6,10,"1-H","2-H","3-M","4-H"
889,6,10,"1-H","2-H","3-H","4-L"
890,6,10,"1-H","2-H","3-H","4-M"
891,6,10,"1-H","2-H","3-H","4-H"
892,6.4,6,"1-L","2-L","3-L","4-L"
893,6.4,6,"1-L","2-L","3-L","4-M"
894,6.4,6,"1-L","2-L","3-L","4-H"
895,6.4,6,"1-L","2-L","3-M","4-L"
896,6.4,6,"1-L","2-L","3-M","4-M"
897,6.4,6,"1-L","2-L","3-M","4-H"
898,6.4,6,"1-L","2-L","3-H","4-L"
899,6.4,6,"1-L","2-L","3-H","4-M"
900,6.4,6,"1-L","2-L","3-H","4-H"
901,6.4,6,"1-L","2-M","3-L","4-L"
902,6.4,6,"1-L","2-M","3-L","4-M"
903,6.4,6,"1-L","2-M","3-L","4-H"
904,6.4,6,"1-L","2-M","3-M","4-L"
905,6.4,6,"1-L","2-M","3-M","4-M"
906,6.4,6,"1-L","2-M","3-M","4-H"
907,6.4,6,"1-L","2-M","3-H","4-L"
908,6.4,6,"1-L","2-M","3-H","4-M"
909,6.4,6,"1-L","2-M","3-H","4-H"
910,6.4,6,"1-L","2-H","3-L","4-L"
911,6.4,6,"1-L","2-H","3-L","4-M"
912,6.4,6,"1-L","2-H","3-L","4-H"
913,6.4,6,"1-L","2-H","3-M","4-L"
914,6.4,6,"1-L","2-H","3-M","4-M"
915,6.4,6,"1-L","2-H","3-M","4-H"
916,6.4,6,"1-L","2-H","3-H","4-L"
917,6.4,6,"1-L","2-H","3-H","4-M"
918,6.4,6,"1-L","2-H","3-H","4-H"
919,6.4,6,"1-M","2-L","3-L","4-L"
920,6.4,6,"1-M","2-L","3-L","4-M"
921,6.4,6,"1-M","2-L","3-L","4-H"
922,6.4,6,"1-M","2-L","3-M","4-L"
923,6.4,6,"1-M","2-L","3-M","4-M"
924,6.4,6,"1-M","2-L","3-M","4-H"
925,6.4,6,"1-M","2-L","3-H","4-L"
926,6.4,6,"1-M","2-L","3-H","4-M"
927,6.4,6,"1-M","2-L","3-H","4-H"
928,6.4,6,"1-M","2-M","3-L","4-L"
929,6.4,6,"1-M","2-M","3-L","4-M"
930,6.4,6,"1-M","2-M","3-L","4-H"
931,6.4,6,"1-M","2-M","3-M","4-L"
932,6.4,6,"1-M","2-M","3-M","4-M"
933,6.4,6,"1-M","2-M","3-M","4-H"
934,6.4,6,"1-M","2-M","3-H","4-L"
935,6.4,6,"1-M","2-M","3-H","4-M"
936,6.4,6,"1-M","2-M","3-H","4-H"
937,6.4,6,"1-M","2-H","3-L","4-L"
938,6.4,6,"1-M","2-H","3-L","4-M"
939,6.4,6,"1-M","2-H","3-L","4-H"
940,6.4,6,"1-M","2-H","3-M","4-L"
941,6.4,6,"1-M","2-H","3-M","4-M"
942,6.4,6,"1-M","2-H","3-M","4-H"
943,6.4,6,"1-M","2-H","3-H","4-L"
944,6.4,6,"1-M","2-H","3-H","4-M"
945,6.4,6,"1-M","2-H","3-H","4-H"
946,6.4,6,"1-H","2-L","3-L","4-L"
947,6.4,6,"1-H","2-L","3-L","4-M"
948,6.4,6,"1-H","2-L","3-L","4-H"
949,6.4,6,"1-H","2-L","3-M","4-L"
950,6.4,6,"1-H","2-L","3-M","4-M"
951,6.4,6,"1-H","2-L","3-M","4-H"
952,6.4,6,"1-H","2-L","3-H","4-L"
953,6.4,6,"1-H","2-L","3-H","4-M"
954,6.4,6,"1-H","2-L","3-H","4-H"
955,6.4,6,"1-H","2-M","3-L","4-L"
956,6.4,6,"1-H","2-M","3-L","4-M"
957,6.4,6,"1-H","2-M","3-L","4-H"
958,6.4,6,"1-H","2-M","3-M","4-L"
959,6.4,6,"1-H","2-M","3-M","4-M"
960,6.4,6,"1-H","2-M","3-M","4-H"
961,6.4,6,"1-H","2-M","3-H","4-L"
962,6.4,6,"1-H","2-M","3-H","4-M"
963,6.4,6,"1-H","2-M","3-H","4-H"
964,6.4,6,"1-H","2-H","3-L","4-L"
965,6.4,6,"1-H","2-H","3-L","4-M"
966,6.4,6,"1-H","2-H","3-L","4-H"
967,6.4,6,"1-H","2-H","3-M","4-L"
968,6.4,6,"1-H","2-H","3-M","4-M"
969,6.4,6,"1-H","2-H","3-M","4-H"
970,6.4,6,"1-H","2-H","3-H","4-L"
971,6.4,6,"1-H","2-H","3-H","4-M"
972,6.4,6,"1-H","2-H","3-H","4-H"
973,6.4,6.4,"1-L","2-L","3-L","4-L"
974,6.4,6.4,"1-L","2-L","3-L","4-M"
975,6.4,6.4,"1-L","2-L","3-L","4-H"
976,6.4,6.4,"1-L","2-L","3-M","4-L"
977,6.4,6.4,"1-L","2-L","3-M","4-M"
978,6.4,6.4,"1-L","2-L","3-M","4-H"
979,6.4,6.4,"1-L","2-L","3-H","4-L"
980,6.4,6.4,"1-L","2-L","3-H","4-M"
981,6.4,6.4,"1-L","2-L","3-H","4-H"
982,6.4,6.4,"1-L","2-M","3-L","4-L"
983,6.4,6.4,"1-L","2-M","3-L","4-M"
984,6.4,6.4,"1-L","2-M","3-L","4-H"
985,6.4,6.4,"1-L","2-M","3-M","4-L"
986,6.4,6.4,"1-L","2-M","3-M","4-M"
987,6.4,6.4,"1-L","2-M","3-M","4-H"
988,6.4,6.4,"1-L","2-M","3-H","4-L"
989,6.4,6.4,"1-L","2-M","3-H","4-M"
990,6.4,6.4,"1-L","2-M","3-H","4-H"
991,6.4,6.4,"1-L","2-H","3-L","4-L"
992,6.4,6.4,"1-L","2-H","3-L","4-M"
993,6.4,6.4,"1-L","2-H","3-L","4-H"
994,6.4,6.4,"1-L","2-H","3-M","4-L"
995,6.4,6.4,"1-L","2-H","3-M","4-M"
996,6.4,6.4,"1-L","2-H","3-M","4-H"
997,6.4,6.4,"1-L","2-H","3-H","4-L"
998,6.4,6.4,"1-L","2-H","3-H","4-M"
999,6.4,6.4,"1-L","2-H","3-H","4-H"
1000,6.4,6.4,"1-M","2-L","3-L","4-L"
1001,6.4,6.4,"1-M","2-L","3-L","4-M"
1002,6.4,6.4,"1-M","2-L","3-L","4-H"
1003,6.4,6.4,"1-M","2-L","3-M","4-L"
1004,6.4,6.4,"1-M","2-L","3-M","4-M"
1005,6.4,6.4,"1-M","2-L","3-M","4-H"
1006,6.4,6.4,"1-M","2-L","3-H","4-L"
1007,6.4,6.4,"1-M","2-L","3-H","4-M"
1008,6.4,6.4,"1-M","2-L","3-H","4-H"
1009,6.4,6.4,"1-M","2-M","3-L","4-L"
1010,6.4,6.4,"1-M","2-M","3-L","4-M"
1011,6.4,6.4,"1-M","2-M","3-L","4-H"
1012,6.4,6.4,"1-M","2-M","3-M","4-L"
1013,6.4,6.4,"1-M","2-M","3-M","4-M"
1014,6.4,6.4,"1-M","2-M","3-M","4-H"
1015,6.4,6.4,"1-M","2-M","3-H","4-L"
1016,6.4,6.4,"1-M","2-M","3-H","4-M"
1017,6.4,6.4,"1-M","2-M","3-H","4-H"
1018,6.4,6.4,"1-M","2-H","3-L","4-L"
1019,6.4,6.4,"1-M","2-H","3-L","4-M"
1020,6.4,6.4,"1-M","2-H","3-L","4-H"
1021,6.4,6.4,"1-M","2-H","3-M","4-L"
1022,6.4,6.4,"1-M","2-H","3-M","4-M"
1023,6.4,6.4,"1-M","2-H","3-M","4-H"
1024,6.4,6.4,"1-M","2-H","3-H","4-L"
1025,6.4,6.4,"1-M","2-H","3-H","4-M"
1026,6.4,6.4,"1-M","2-H","3-H","4-H"
1027,6.4,6.4,"1-H","2-L","3-L","4-L"
1028,6.4,6.4,"1-H","2-L","3-L","4-M"
1029,6.4,6.4,"1-H","2-L","3-L","4-H"
1030,6.4,6.4,"1-H","2-L","3-M","4-L"
1031,6.4,6.4,"1-H","2-L","3-M","4-M"
1032,6.4,6.4,"1-H","2-L","3-M","4-H"
1033,6.4,6.4,"1-H","2-L","3-H","4-L"
1034,6.4,6.4,"1-H","2-L","3-H","4-M"
1035,6.4,6.4,"1-H","2-L","3-H","4-H"
1036,6.4,6.4,"1-H","2-M","3-L","4-L"
1037,6.4,6.4,"1-H","2-M","3-L","4-M"
1038,6.4,6.4,"1-H","2-M","3-L","4-H"
1039,6.4,6.4,"1-H","2-M","3-M","4-L"
1040,6.4,6.4,"1-H","2-M","3-M","4-M"
1041,6.4,6.4,"1-H","2-M","3-M","4-H"
1042,6.4,6.4,"1-H","2-M","3-H","4-L"
1043,6.4,6.4,"1-H","2-M","3-H","4-M"
1044,6.4,6.4,"1-H","2-M","3-H","4-H"
1045,6.4,6.4,"1-H","2-H","3-L","4-L"
1046,6.4,6.4,"1-H","2-H","3-L","4-M"
1047,6.4,6.4,"1-H","2-H","3-L","4-H"
1048,6.4,6.4,"1-H","2-H","3-M","4-L"
1049,6.4,6.4,"1-H","2-H","3-M","4-M"
1050,6.4,6.4,"1-H","2-H","3-M","4-H"
1051,6.4,6.4,"1-H","2-H","3-H","4-L"
1052,6.4,6.4,"1-H","2-H","3-H","4-M"
1053,6.4,6.4,"1-H","2-H","3-H","4-H"
1054,6.4,6.8,"1-L","2-L","3-L","4-L"
1055,6.4,6.8,"1-L","2-L","3-L","4-M"
1056,6.4,6.8,"1-L","2-L","3-L","4-H"
1057,6.4,6.8,"1-L","2-L","3-M","4-L"
1058,6.4,6.8,"1-L","2-L","3-M","4-M"
1059,6.4,6.8,"1-L","2-L","3-M","4-H"
1060,6.4,6.8,"1-L","2-L","3-H","4-L"
1061,6.4,6.8,"1-L","2-L","3-H","4-M"
1062,6.4,6.8,"1-L","2-L","3-H","4-H"
1063,6.4,6.8,"1-L","2-M","3-L","4-L"
1064,6.4,6.8,"1-L","2-M","3-L","4-M"
1065,6.4,6.8,"1-L","2-M","3-L","4-H"
1066,6.4,6.8,"1-L","2-M","3-M","4-L"
1067,6.4,6.8,"1-L","2-M","3-M","4-M"
1068,6.4,6.8,"1-L","2-M","3-M","4-H"
1069,6.4,6.8,"1-L","2-M","3-H","4-L"
1070,6.4,6.8,"1-L","2-M","3-H","4-M"
1071,6.4,6.8,"1-L","2-M","3-H","4-H"
1072,6.4,6.8,"1-L","2-H","3-L","4-L"
1073,6.4,6.8,"1-L","2-H","3-L","4-M"
1074,6.4,6.8,"1-L","2-H","3-L","4-H"
1075,6.4,6.8,"1-L","2-H","3-M","4-L"
1076,6.4,6.8,"1-L","2-H","3-M","4-M"
1077,6.4,6.8,"1-L","2-H","3-M","4-H"
